::ffff:127.0.0.1 - - [24/Mar/2022:02:01:19 +0000] "GET /api//event?pagination=true&limit=3&is_publish=true&images=true&coming_soon=true&event=true&is_delete=true&is_active=true&isApproved=true HTTP/1.1" 200 7586
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:33 +0000] "OPTIONS /api//wishlist?user_id=3385 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:33 +0000] "OPTIONS /api//cms-page/cart HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:33 +0000] "GET /api//wishlist?user_id=3385 HTTP/1.1" 200 189
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:33 +0000] "GET /api//cms-page/cart HTTP/1.1" 200 459
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:37 +0000] "OPTIONS /api//cms-page/checkout-address HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:37 +0000] "OPTIONS /api//order-address?user_id=3385&user=true&profile=true&country=true&state=true&city=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:37 +0000] "OPTIONS /api//utility/location/countries HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:37 +0000] "GET /api//cms-page/checkout-address HTTP/1.1" 200 555
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:37 +0000] "GET /api//order-address?user_id=3385&user=true&profile=true&country=true&state=true&city=true HTTP/1.1" 200 251
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:37 +0000] "GET /api//utility/location/countries HTTP/1.1" 200 13815
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:41 +0000] "OPTIONS /api//wishlist?user_id=3385 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:41 +0000] "OPTIONS /api//cms-page/cart HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:41 +0000] "GET /api//cms-page/cart HTTP/1.1" 200 459
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:41 +0000] "GET /api//wishlist?user_id=3385 HTTP/1.1" 200 189
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:45 +0000] "OPTIONS /api//cms-page/checkout-address HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:45 +0000] "OPTIONS /api//order-address?user_id=3385&user=true&profile=true&country=true&state=true&city=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:45 +0000] "OPTIONS /api//utility/location/countries HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:45 +0000] "GET /api//cms-page/checkout-address HTTP/1.1" 200 555
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:46 +0000] "GET /api//order-address?user_id=3385&user=true&profile=true&country=true&state=true&city=true HTTP/1.1" 200 251
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:46 +0000] "GET /api//utility/location/countries HTTP/1.1" 200 13815
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:56 +0000] "OPTIONS /api//utility/location/states/96 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:56 +0000] "GET /api//utility/location/states/96 HTTP/1.1" 200 2303
::ffff:127.0.0.1 - - [24/Mar/2022:02:01:59 +0000] "OPTIONS /api//utility/location/cities/1627 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:01 +0000] "GET /api//utility/location/cities/1627 HTTP/1.1" 200 173285
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:12 +0000] "OPTIONS /api//order-address HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:12 +0000] "POST /api//order-address HTTP/1.1" 200 401
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:12 +0000] "OPTIONS /api//order-address?user_id=3385&user=true&profile=true&country=true&state=true&city=true HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:12 +0000] "GET /api//order-address?user_id=3385&user=true&profile=true&country=true&state=true&city=true HTTP/1.1" 200 1584
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "OPTIONS /api//cms-page/checkout HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "GET /api//cms-page/checkout HTTP/1.1" 200 499
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "OPTIONS /api//payment/paytypecheck HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "OPTIONS /api//wallets/3385?search_by=user_id HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "OPTIONS /api//utility/settings HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "POST /api//payment/paytypecheck HTTP/1.1" 200 189
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "GET /api//utility/settings HTTP/1.1" 200 12872
::ffff:127.0.0.1 - - [24/Mar/2022:02:02:14 +0000] "GET /api//wallets/3385?search_by=user_id HTTP/1.1" 200 198
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:45 +0000] "OPTIONS /api//site-setting HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:45 +0000] "GET /api//site-setting HTTP/1.1" 200 2946
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:47 +0000] "OPTIONS /api//utility/lastest-dashboard-notifications/3385?profile=true&user=true&role=customer HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:48 +0000] "OPTIONS /api//wishlist?product_details=true&images=true&user_id=3385&order_by=-id&limit=2&page=1 HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:48 +0000] "GET /api//utility/lastest-dashboard-notifications/3385?profile=true&user=true&role=customer HTTP/1.1" 400 487
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:48 +0000] "OPTIONS /api//category?tree=true&is_active=true&type=courses HTTP/1.1" 204 0
::ffff:127.0.0.1 - - [24/Mar/2022:02:32:48 +0000] "OPTIONS /api//category?tree=true&is_active=true&type=events HTTP/1.1" 204 0
